ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 300 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133)
Average QPS expected = 51692
Timestamp start: 1621812983700
Timestamp end: 1621814484179

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      472.1   573.9    68.9   108.6   127.4   295.2   389.3   466.9   559.7   866.9  1286.1  1605.2  2034.5  3378.4 13728.8  54527.2    54512
read      511.5  1340.3    68.9   109.9   132.0   312.5   451.8   557.2   616.5   672.3   736.6   848.2  5321.1 29804.3 32372.9  14795.0    14835
read      402.2   546.9    68.9   122.5   151.3   339.5   408.3   451.3   487.0   539.3   623.3   756.5  1915.1  6396.1 27435.2  98174.4    98446
read      491.6   762.4    68.9   107.7   127.2   310.1   406.4   505.3   646.6   975.0  1182.4  1384.7  1866.0  8246.7 31387.7  38152.8    38117
read      426.7   653.8    68.9   113.0   137.4   328.4   402.1   450.3   491.3   551.6   642.3   895.8  2521.1  7457.6 30699.8  77981.2    77994
read      482.2   785.4    68.9   106.4   125.8   311.1   425.3   542.6   734.0   916.6  1053.6  1212.6  1840.9  7998.9 32030.4  30248.0    30209
read      423.2   658.1    68.9   110.9   133.0   320.7   397.7   446.5   487.0   545.4   631.3  1009.6  2364.9  7564.8 30692.9  68088.4    68315
read      380.3   466.7    68.9   116.2   141.6   322.1   391.9   433.9   469.6   520.4   596.7   717.0  1954.9  5244.7 14127.5  92162.0    91940
read      469.0   600.8    68.9   108.0   126.3   299.1   390.7   465.1   548.7   851.0  1262.7  1563.3  1964.1  5225.8 19112.1  49291.0    49308
read      500.1   749.8    68.9   107.4   126.6   307.4   401.2   490.6   613.8  1005.2  1307.6  1556.7  2018.5  7201.1 31235.5  46885.4    46880
read      430.0   579.7    68.9   121.1   151.2   349.0   417.7   460.4   497.7   559.6   664.0   857.8  2296.6  6143.7 26575.6  92336.0    92540
read      480.7   571.7    68.9   108.0   126.8   302.5   396.6   479.7   581.7   941.8  1294.1  1573.2  2035.0  4381.3 13750.1  49540.6    49396
read      453.3   552.6    68.9   130.5   165.7   373.6   440.0   480.1   518.8   589.9   709.4   907.6  2279.8  6183.5 16598.9  97980.0    97841
read      488.8   716.1    68.9   107.3   126.5   311.2   411.9   521.9   727.0   990.6  1161.6  1353.2  1884.7  7045.4 30577.8  35469.0    35404
read      448.9   596.7    68.9   115.3   141.0   343.4   414.0   462.5   508.2   583.0   701.7  1445.3  2450.1  5092.0 22018.2  80429.0    80451
read      385.8   498.4    68.9   115.3   139.5   323.1   395.3   439.1   476.0   528.3   605.2   726.5  2208.8  4991.6 13695.6  87472.0    87228
read      388.6   487.2    68.9   112.1   133.7   318.4   395.8   442.6   480.1   532.5   604.4   734.8  2280.9  4666.3 12642.9  75423.4    75554
read      441.2   551.3    68.9   109.7   129.7   305.0   391.8   448.9   501.1   583.1   830.5  1563.7  2217.6  5204.2 11958.7  58019.6    57964
read      393.1   499.0    68.9   114.0   137.3   323.3   395.2   440.5   479.0   533.2   616.4   754.8  2210.4  4962.7 13602.0  83406.8    83546
read      456.9   551.9    68.9   108.6   128.2   299.1   388.8   453.7   518.5   641.6  1137.3  1610.2  2142.1  4719.9 14036.3  55531.2    55468
read      495.9   760.2    68.9   107.2   126.5   311.8   419.4   539.1   784.3  1000.4  1151.1  1323.2  1826.8  8188.9 32498.5  34298.6    34203
read      495.2   712.4    68.9   107.7   126.5   310.2   410.2   520.3   744.0  1022.0  1189.1  1372.7  1842.4  7842.1 30337.0  37789.0    37629
read      464.2   596.3    63.8   107.5   126.2   299.9   399.5   507.9   736.0   959.5  1109.5  1267.2  1589.0  8135.8 20870.8  34627.6    34577
read      434.0   469.8    68.9   103.1   119.3   279.5   358.9   422.1   485.2   670.8  1264.2  1519.1  1852.1  2466.5  9281.5  47485.0    47426
read      546.4   958.4    63.8   113.1   138.0   352.5   476.4   561.1   637.4   764.9  1101.0  1754.7  2889.4  9751.9 32511.3  58802.2    58845
