ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 300 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133)
Average QPS expected = 51692
Timestamp start: 1621819053487
Timestamp end: 1621820554088

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      494.0   721.8    68.9   110.1   129.8   321.2   419.1   504.8   605.2   971.6  1215.9  1432.6  1974.6  7496.4 30762.7  38171.6    38117
read      437.9   602.2    68.9   117.1   141.8   338.6   411.9   460.9   505.4   573.7   677.0  1169.0  2355.7  6526.3 25035.1  77835.0    77994
read      488.6   642.4    68.9   109.0   129.6   320.5   443.2   572.8   805.5   970.7  1100.9  1258.2  1629.6  6180.1 30718.8  29980.4    30209
read      455.1   674.8    68.9   115.5   139.2   339.4   420.3   471.3   518.9   587.6   690.4  1453.1  2432.2  7752.3 29754.7  68261.2    68315
read      385.7   490.7    68.9   120.3   145.9   328.3   400.3   445.2   481.9   532.0   604.9   723.5  1794.7  5033.1 15871.7  91968.2    91940
read      472.1   582.9    68.9   105.7   123.7   306.1   394.6   452.0   507.3   600.7  1356.7  1788.8  2241.6  4202.8 13652.8  49146.8    49308
read      493.6   728.2    68.9   105.2   122.4   306.7   392.8   453.4   516.0   633.9  1466.0  1775.6  2198.6  7691.1 28255.2  47002.4    46880
read      469.8   612.8    68.9   132.3   167.9   380.7   446.3   491.2   536.7   615.7   743.6   959.5  2362.1  7371.3 29500.3  92408.8    92540
read      472.1   560.1    68.9   107.4   126.2   304.5   393.8   455.1   516.3   637.8  1329.6  1701.6  2153.0  4742.3 11244.8  49288.6    49396
read      487.8   594.1    68.9   137.7   180.2   400.4   465.5   508.2   550.7   637.6   785.8  1015.2  2315.8  6363.8 26879.4  97892.2    97841
read      501.8   724.1    68.9   110.2   130.7   323.3   428.4   533.4   716.9  1006.7  1186.7  1378.9  1883.1  7834.3 30723.3  35475.0    35404
read      482.2   704.7    68.9   120.8   149.7   364.6   433.6   481.0   529.0   609.3   747.8  1457.5  2870.2  7074.8 30980.9  80372.2    80451
read      387.0   471.6    68.9   117.5   141.3   325.1   399.8   445.3   480.6   530.7   605.6   731.2  2127.8  4903.9 12399.4  87238.8    87228
read      404.5   558.0    68.9   115.8   138.0   322.0   401.1   449.9   488.9   542.0   620.2   774.9  2414.8  5804.6 24109.1  75575.8    75554
read      388.8   469.3    68.9   111.4   131.0   314.6   398.3   445.9   484.2   535.9   607.2   769.1  2006.2  3927.0 15965.9  58040.0    57964
read      388.8   493.8    68.9   116.9   140.9   324.5   398.4   445.0   481.8   531.8   605.6   727.2  2140.8  5979.5 15239.6  83710.2    83546
read      447.1   676.8    68.9   110.2   129.9   311.0   396.9   449.5   496.4   564.2   687.5  1634.9  2313.6  7720.6 30245.3  55403.6    55468
read      503.0   688.4    68.9   107.6   126.7   319.7   422.8   522.2   704.2  1051.6  1225.6  1410.6  1819.3  8997.0 30260.1  34072.8    34203
read      520.0   842.9    68.9   109.7   129.8   322.4   428.4   537.8   763.2  1049.2  1235.9  1437.2  1872.3  9635.8 31893.9  37452.6    37629
read      530.4   984.3    68.9   109.0   129.8   324.6   429.5   540.7   768.6  1043.0  1209.9  1389.0  2103.7 12450.3 35576.5  34551.6    34577
read      491.2   602.1    68.9   109.5   128.8   312.0   405.0   486.3   581.4   948.2  1326.0  1617.6  2029.8  5808.5 14556.9  47463.6    47426
read      450.3   647.7    68.9   111.4   132.8   313.3   398.6   453.4   500.7   572.3   714.7  1614.4  2361.6  6488.2 28128.1  58907.0    58845
read      399.0   544.6    68.9   112.7   133.6   316.9   398.9   446.6   485.5   539.4   614.7   785.3  2248.1  4776.3 20612.9  67142.6    66993
read      377.2   390.7    68.9   118.1   143.2   314.3   423.5   496.3   542.6   588.0   638.2   714.4   938.7  4997.5 11225.4  10969.2    10977
read      455.7   595.1    63.8   105.9   122.7   289.9   370.9   428.6   483.5   576.1  1368.9  1715.7  2118.3  3176.7 15869.0  51326.0    51529
read      454.9   535.4    68.9   104.1   120.0   289.1   369.7   426.3   479.8   573.3  1409.8  1708.4  2133.3  3343.9 13403.9  48331.6    48344
read      468.4  1737.3    80.4   129.6   165.7   275.9   332.0   366.7   393.1   423.6   464.0   552.3  5163.1 31040.5 41053.8   5848.8     5902
read      428.4   593.2    68.9   113.4   136.0   326.4   404.5   456.9   500.9   565.5   657.6  1160.4  2442.9  5000.9 25215.6  71676.8    71602
read      512.4   912.6    68.9   108.5   128.5   319.8   414.2   493.3   578.5   903.0  1266.5  1537.7  2125.0 10777.1 32118.3  41838.4    41886
read      514.1   783.9    68.9   108.4   128.0   316.3   410.7   493.0   589.0   959.5  1388.6  1675.6  2173.7  8228.6 31953.1  47379.8    47456
read      503.4   694.9    74.4   135.7   177.6   397.1   459.2   502.9   555.0   665.1   818.7  1470.8  2302.9  6920.1 30918.9  93973.6    93939
