ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 300 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133)
Average QPS expected = 51692
Timestamp start: 1621816934109
Timestamp end: 1621818434668

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      595.2  1012.5    68.9   115.0   137.6   350.2   466.7   578.1   752.1  1175.1  1426.1  1718.3  2978.9 11894.0 33456.6  38416.8    38416
read      563.8   974.7    74.4   127.3   156.0   391.4   475.5   539.0   601.5   705.4   961.9  1762.2  3003.0 12533.2 32107.4  65797.8    65892
read      532.7   716.1    74.4   116.4   137.4   348.7   446.6   532.8   621.7   976.0  1385.5  1664.9  2153.1  7246.0 28955.8  39511.6    39560
read      613.5  1786.6    74.4   123.4   149.9   353.2   485.8   566.8   614.5   665.7   734.7   927.1  6798.1 31766.1 37819.8  10072.6    10016
read      448.8   579.8    68.9   114.2   135.9   331.3   423.4   481.1   529.5   597.4   724.2  1467.2  2221.1  6900.2 13059.5  55165.8    55224
read      537.0  1096.7    68.9   110.4   132.8   338.9   507.0   678.8   775.7   860.8   960.6  1089.7  3358.5 15405.5 32475.7  20013.6    19982
read      498.8   640.6    68.9   105.9   124.8   317.1   405.0   467.1   530.8   631.6  1494.6  1852.7  2337.5  5761.8 16030.5  47989.0    48114
read      531.1   815.3    74.4   108.3   127.6   332.4   434.9   538.6   672.6  1103.7  1316.6  1545.0  2193.6  7429.6 32070.1  36179.8    36283
read      513.1   761.0    68.9   109.9   130.9   338.0   508.3   696.0   816.7   922.2  1013.0  1153.4  2307.6  7991.7 31872.6  23196.8    23315
read      610.5  1835.2    74.4   116.3   143.0   341.5   470.1   550.1   597.5   648.3   716.8   892.1  7200.5 31378.2 36651.6  11143.0    11150
read      511.8   742.9    74.4   152.0   200.9   431.6   507.4   554.2   595.8   666.6   795.5   994.3  1930.6 10222.6 31610.0  98441.6    98724
read      465.1   829.1    68.9   123.2   146.7   349.7   445.1   501.3   545.7   606.4   696.8   950.5  2668.2  9691.1 31842.4  56867.2    56880
read      655.6  1776.4    74.4   129.5   158.0   385.6   534.4   646.7   719.3   795.4   899.2  1116.1  6911.7 31404.6 39293.2  13528.8    13467
read      570.4   775.0    74.4   184.1   255.6   456.2   523.0   572.9   638.2   767.4   900.7  1170.1  2143.0 10925.4 31567.2  99204.0    99368
read      519.3   802.3    68.9   109.5   130.0   330.1   427.1   501.7   577.6   763.7  1373.5  1732.0  2335.8  8955.9 31484.1  46176.2    46206
read      486.2   899.5    68.9   118.3   145.0   352.4   433.4   489.7   538.8   610.5   728.7  1417.6  2780.4 12131.7 32463.6  71625.2    71651
read      552.4  1125.1    68.9   109.5   129.9   336.0   498.1   681.5   816.0   921.8  1015.9  1165.0  3487.6 13043.5 32278.0  22629.4    22741
read      537.9   833.7    68.9   112.2   135.9   329.9   419.1   484.1   549.8   682.9  1527.8  1996.4  2642.4  8819.7 30784.7  56765.2    56654
read      415.5   556.5    68.9   131.0   163.9   356.7   431.1   477.5   516.2   569.0   644.8   778.8  1275.1  6775.4 30305.9  99660.6    99570
read      561.1  1229.4    68.9   110.9   132.4   336.7   493.2   660.3   800.1   914.1  1015.4  1167.5  3908.3 13842.4 36423.0  23232.2    23047
read      482.5   725.9    74.4   125.8   152.5   362.3   449.4   507.4   559.5   629.3   744.3  1350.8  2671.6  7947.4 30841.5  69908.2    70008
read      575.7   891.9    68.9   113.8   136.2   347.7   452.1   538.5   630.3  1079.0  1536.0  1853.7  2817.2  9120.2 31695.5  43071.6    42943
read      521.3   774.7    68.9   108.5   128.0   326.0   414.4   478.4   547.3   674.9  1520.1  1841.8  2342.3  8489.3 30773.8  46687.6    46704
read      457.0   611.7    68.9   118.9   144.3   348.9   430.3   483.0   529.2   592.5   698.8  1215.7  2652.9  6784.9 19426.1  75863.6    75970
read      516.8   968.7    74.4   111.8   133.1   337.9   494.6   652.4   770.8   867.9   977.4  1108.6  2332.3 11917.4 32260.9  21871.0    21917
read      494.4   705.3    68.9   124.1   154.8   372.7   448.2   505.8   558.9   637.5   787.4  1563.2  2607.8  7733.0 29623.4  81933.8    82027
read      406.2   536.1    68.9   118.0   141.8   331.2   410.5   460.6   500.8   552.7   632.2   783.5  2397.0  5491.2 28193.9  81558.6    81583
read      536.7  1220.5    68.9   116.4   141.2   356.0   497.3   603.8   666.4   727.6   799.7   944.1  4893.3 17160.5 32133.7  14263.2    14259
read      585.7  2010.8    74.4   122.4   158.4   322.9   406.5   459.5   496.0   537.6   592.0   744.3  6788.7 31712.1 40430.9   7780.0     7821
read      586.2  1410.6    68.9   114.3   139.2   358.3   521.1   668.5   751.2   826.0   926.3  1074.2  5531.2 27282.5 36007.9  17724.4    17727
read      427.0   544.2    68.9   116.1   138.4   332.4   420.0   473.9   518.0   577.6   667.2   939.6  2343.2  5490.4 20552.5  65584.8    65559
read      520.6   819.9    68.9   112.5   133.3   335.2   433.4   523.5   617.4   968.0  1295.2  1556.8  2049.7  9752.2 31629.9  41241.8    41133
read      530.3   826.9    68.9   111.7   133.2   337.9   481.3   632.1   862.1  1010.2  1135.3  1295.6  2126.4  9173.9 35741.5  28744.8    28693
read      495.2   660.2    68.9   108.2   127.8   312.9   400.3   456.7   511.7   598.6  1484.6  1966.1  2437.3  5771.8 16136.6  53108.6    53141
read      472.7   622.3    68.9   114.2   136.2   332.9   423.6   482.6   535.0   610.3   771.9  1705.7  2512.9  5934.7 23827.1  54268.4    54512
read      553.6  1401.8    68.9   114.5   138.9   354.7   501.2   617.8   679.9   741.3   814.7   956.2  5055.0 29388.9 37850.0  14920.8    14835
read      450.0   602.3    74.4   133.2   169.1   382.2   458.2   506.0   545.8   600.3   691.9   860.4  1887.5  7766.3 30068.9  98413.6    98446
read      523.1   818.9    68.9   108.5   127.9   330.4   423.1   506.5   594.1  1060.1  1368.6  1596.6  2083.3  9357.6 31268.9  38221.8    38117
read      467.8   578.0    68.9   120.5   147.6   356.5   434.0   489.8   539.9   613.2   742.3  1531.0  2539.8  5916.7 15682.1  77952.0    77994
read      525.7   846.1    68.9   111.6   132.9   338.1   466.2   588.4   796.8   995.8  1140.8  1319.9  2206.8  8974.0 33475.3  30344.8    30209
read      505.3   664.9    68.9   118.9   145.2   360.5   439.5   501.4   563.6   656.0   871.1  1718.8  2591.4  6105.3 29148.2  68135.2    68315
read      402.0   519.6    74.4   122.8   149.5   337.0   413.3   461.9   500.9   551.8   628.4   753.7  1940.8  5924.2 16417.2  91774.2    91940
read      512.8   759.8    68.9   109.7   130.1   326.1   416.4   479.5   544.2   649.0  1470.1  1882.1  2386.5  7532.1 31095.3  49284.0    49308
read      509.6   751.2    68.9   107.7   126.6   321.4   406.3   466.8   530.4   634.4  1518.1  1854.1  2329.0  8008.4 27354.4  47026.2    46880
read      488.0   577.8    68.9   133.8   171.6   394.8   471.5   530.6   578.0   641.9   769.2  1120.2  2301.4  5991.3 22350.5  92542.6    92540
read      495.2   656.1    68.9   109.0   128.7   321.8   410.5   469.4   529.7   621.7  1405.6  1880.5  2351.8  5937.7 15807.7  49512.8    49396
read      476.9   548.8    74.4   143.4   185.5   403.8   486.1   536.1   577.4   636.4   744.1   942.8  2076.7  6564.1 28540.8  97645.6    97841
read      531.5   835.0    68.9   109.7   129.5   333.6   434.2   534.2   648.5  1087.9  1294.3  1505.7  2110.5  9760.1 31187.1  35311.2    35404
read      482.0   660.9    68.9   123.7   153.5   369.1   444.3   499.8   549.8   626.2   755.6  1482.5  2642.9  7362.3 29335.5  80290.2    80451
read      403.2   540.5    68.9   121.7   148.2   339.6   418.4   466.7   505.6   555.9   629.7   754.9  1866.4  6835.6 23433.0  87207.2    87228
read      418.7   647.4    68.9   117.5   140.9   334.7   417.8   467.7   508.2   561.6   637.2   789.8  2559.0  7129.2 30647.1  75657.0    75554
read      406.9   499.3    68.9   113.7   134.1   325.2   413.1   465.7   506.4   559.5   637.1   811.6  2162.8  5846.9 12240.9  57876.6    57964
read      421.6   587.5    68.9   122.4   149.2   346.4   428.3   479.6   520.9   575.1   652.6   794.6  2374.6  7611.5 28235.8  83478.6    83546
read      414.3   613.8    68.9   114.0   135.1   326.0   413.9   466.5   507.4   562.4   639.8   840.9  2148.5  6206.3 28104.2  55408.6    55468
read      525.8   783.0    68.9   113.9   135.3   345.3   460.7   570.3   710.2  1030.7  1232.5  1443.8  2072.4  7859.0 32430.0  34190.0    34203
read      520.5   781.6    68.9   106.5   125.2   329.4   419.4   502.7   588.3  1090.5  1396.1  1619.9  2031.4  9223.4 30941.0  37715.0    37629
read      525.8   743.9    68.9   109.5   129.9   334.1   442.7   549.6   717.1  1087.7  1271.7  1480.4  1982.2  9523.6 30500.0  34566.4    34577
read      512.2   659.5    68.9   107.7   127.1   325.8   414.4   474.1   536.6   635.5  1560.7  1922.1  2452.4  6089.4 14352.5  47492.2    47426
read      467.5   724.3    68.9   119.9   144.0   352.5   446.2   504.6   551.1   615.3   716.5  1092.0  2734.1  7530.4 31353.8  58751.0    58845
read      378.1   355.7    68.9   113.1   133.6   313.0   397.3   447.5   485.3   533.8   603.9   740.7  2084.0  3134.3  6398.8  66775.8    66993
read      418.4   791.9    68.9   120.4   145.5   335.7   433.7   505.6   550.3   595.3   647.1   732.8  1210.0  8259.6 31821.6  11082.0    10977
read      504.6   559.0    68.9   114.5   136.8   324.0   421.9   502.8   590.0   855.2  1377.0  1740.2  2257.1  3731.4  9788.0  51470.6    51529
read      488.9   690.5    68.9   104.2   121.7   308.8   394.8   451.9   508.6   600.3  1516.9  1844.2  2263.7  5489.0 23520.8  48435.4    48344
read      539.6  2003.2    74.4   127.6   167.0   283.9   344.8   382.3   408.9   445.3   490.8   614.1  6293.2 31884.8 46285.8   5944.2     5902
read      435.2   652.4    68.9   116.5   139.4   335.4   418.6   473.0   519.1   579.7   670.2   921.0  2530.6  6447.3 30605.2  71385.8    71602
read      517.7   829.7    68.9   108.8   128.4   328.0   418.4   493.9   569.6   774.6  1386.6  1673.3  2262.5  8404.8 31857.1  41968.4    41886
read      546.2   901.7    68.9   105.7   125.1   324.8   414.6   477.7   545.0   679.1  1604.3  1919.8  2743.4  9733.2 31910.8  47277.0    47456
read      490.7   608.5    68.9   135.2   175.9   397.7   473.4   525.2   571.4   648.2   781.5  1073.9  2199.2  6698.7 28473.8  93771.8    93939
read      550.2  1303.9    74.4   113.1   137.7   347.4   504.4   643.9   727.3   802.2   891.6  1030.6  4600.4 30323.8 35288.3  16961.2    16890
read      510.3   732.0    68.9   105.6   123.6   320.7   407.3   470.5   538.6   649.6  1515.8  1827.6  2350.7  8039.6 29040.0  45855.4    45689
read      520.0   754.0    68.9   107.1   126.2   331.8   435.2   538.7   679.5  1115.5  1294.6  1479.5  1885.7  7471.2 31620.6  32752.8    32790
read      526.0   743.0    68.9   111.4   131.6   331.4   427.7   517.2   617.4  1050.6  1398.6  1660.8  2129.5  9031.6 29803.9  44231.2    44044
read      537.5   879.5    68.9   111.2   132.0   337.9   480.5   624.1   865.4  1020.3  1143.6  1300.1  2319.8  8957.8 32248.1  28188.8    28149
read      522.5   850.1    68.9   106.0   124.4   325.3   408.9   480.9   557.7   843.1  1471.6  1705.2  2137.1  9405.2 31730.7  39785.4    39739
read      444.4   699.1    68.9   118.6   143.1   342.8   426.6   480.2   526.1   586.9   681.9   948.7  2517.2  7201.6 31903.1  72236.4    72475
read      421.0   590.5    68.9   127.5   157.4   353.9   432.7   481.9   521.4   574.5   651.5   789.1  1855.4  6849.2 29758.1  93840.4    93882
read      538.8  1839.2    80.4   126.7   164.4   301.3   374.5   420.0   452.7   490.8   544.1   670.8  6314.7 31669.9 38917.7   6766.0     6692
read      515.0   793.2    68.9   107.5   127.7   321.4   409.2   469.0   528.7   624.0  1539.0  1940.1  2476.0  8042.8 30611.6  50518.4    50406
read      458.5   676.5    68.9   122.2   151.0   358.9   436.6   488.6   532.5   595.0   701.7   969.1  2642.2  7854.1 30410.6  83165.2    83055
read      440.7   562.8    68.9   111.2   131.5   316.8   402.7   457.0   501.8   566.5   679.7  1610.5  2367.3  6015.2 14429.5  55695.0    55609
read      552.6  1320.7    74.4   110.8   133.6   342.6   497.7   649.5   727.2   798.0   878.9  1002.9  4928.4 28143.6 34548.1  16888.6    16968
read      519.5   810.7    68.9   109.0   128.5   327.2   418.8   497.3   576.5   902.6  1401.7  1682.1  2156.3  9134.6 31115.1  42942.0    43031
read      570.5  1477.3    68.9   111.8   135.9   346.3   506.9   653.4   728.0   797.6   879.8  1010.5  5629.4 30759.9 37544.1  17303.2    17236
read      493.4   642.3    68.9   124.9   156.9   375.4   449.5   503.3   553.9   639.3   774.4  1509.6  2854.4  6196.5 28436.5  82039.4    82183
read      520.7   884.5    68.9   106.8   125.4   325.8   413.6   483.2   551.7   698.9  1417.9  1712.0  2287.2  9655.1 31920.4  42055.0    42212
read      609.6  2028.7    74.4   113.3   136.7   341.0   475.7   566.0   617.7   672.5   739.9   878.8  6189.4 31940.7 57000.6  12305.0    12244
read      425.9   536.7    68.9   114.3   135.7   326.1   414.2   469.4   514.6   575.8   667.3  1030.6  2361.0  5072.5 18152.7  61867.8    61777
